glean_date,glean_text,glean_type,glean_location,invoice_id,canonical_vendor_id,glean_id
2020-06-10,Line items from vendor 8fe7675b-991f-43f3-8c04-c0d83771d781 in this invoice cover future periods (through 2021-06-11),2,1,a4d00b18-4082-41bf-82d5-b117cb56a4bd,8fe7675b-991f-43f3-8c04-c0d83771d781,125
2020-02-25,Line items from vendor 1e71abd5-41e3-488d-bb1c-9e48f3790846 in this invoice cover future periods (through 2020-07-24),2,1,aff87384-dc7d-4c76-8055-1c1470c38b45,1e71abd5-41e3-488d-bb1c-9e48f3790846,126
2020-08-07,Line items from vendor 1e71abd5-41e3-488d-bb1c-9e48f3790846 in this invoice cover future periods (through 2021-07-24),2,1,b9e4a9ee-3401-47e9-a245-4f6a4aa1d593,1e71abd5-41e3-488d-bb1c-9e48f3790846,127
2019-02-13,Line items from vendor a96c5d60-7df0-4360-b714-02ef221e4bd0 in this invoice cover future periods (through 2019-08-31),2,1,a1ca2d7a-24f3-4ebc-a5db-3d5da4714017,a96c5d60-7df0-4360-b714-02ef221e4bd0,128
2020-07-17,Line items from vendor f63517f0-5734-4fec-a0b9-b31b5f5a1dfa in this invoice cover future periods (through 2021-05-26),2,1,c78951d3-fdfb-4891-b20b-409c889d0924,f63517f0-5734-4fec-a0b9-b31b5f5a1dfa,129
2019-07-03,Line items from vendor 6152f258-554d-4e4c-be58-1b47080b3e33 in this invoice cover future periods (through 2020-06-30),2,1,4b574214-9b43-4691-a21c-eaca137a5c50,6152f258-554d-4e4c-be58-1b47080b3e33,130
2020-07-06,Line items from vendor 6152f258-554d-4e4c-be58-1b47080b3e33 in this invoice cover future periods (through 2021-06-30),2,1,e655e483-4cab-4283-805b-45821d702d3b,6152f258-554d-4e4c-be58-1b47080b3e33,131
2019-07-01,Line items from vendor c4f17ca4-2a0f-4141-b39b-a8862dc1dfda in this invoice cover future periods (through 2019-09-30),2,1,97413a14-32ea-46cd-bb57-0ce495d0fe9e,c4f17ca4-2a0f-4141-b39b-a8862dc1dfda,132
2020-07-07,Line items from vendor c2718d64-1501-499a-81c0-31c84c551293 in this invoice cover future periods (through 2021-06-29),2,1,4a7e9297-50cc-4607-aa46-2f13c211bd55,c2718d64-1501-499a-81c0-31c84c551293,133
2020-03-05,Line items from vendor d483720f-0139-4769-85e5-fc73346d887a in this invoice cover future periods (through 2020-09-01),2,1,e0b90c0e-534a-44db-b39e-2bb4365867b5,d483720f-0139-4769-85e5-fc73346d887a,134
2019-07-21,Line items from vendor a96c5d60-7df0-4360-b714-02ef221e4bd0 in this invoice cover future periods (through 2020-06-30),2,1,bee78f9f-2da0-4435-b84f-74720824a734,a96c5d60-7df0-4360-b714-02ef221e4bd0,135
2019-09-17,Line items from vendor 260221ed-4b1e-4f0b-885c-62f4231d4bc1 in this invoice cover future periods (through 2020-09-13),2,1,dfafb347-8f6f-4b13-89d4-b53796c1861d,260221ed-4b1e-4f0b-885c-62f4231d4bc1,136
2020-04-24,Line items from vendor a5883740-aea5-4716-8f07-7b4765cb2385 in this invoice cover future periods (through 2021-05-23),2,1,ee0e1857-58ec-4633-8f6c-da155c38cf1e,a5883740-aea5-4716-8f07-7b4765cb2385,137
2019-09-01,Line items from vendor a96c5d60-7df0-4360-b714-02ef221e4bd0 in this invoice cover future periods (through 2020-06-30),2,1,d659c4f7-b436-463c-b0c5-37f79dbe790f,a96c5d60-7df0-4360-b714-02ef221e4bd0,138
2019-09-15,Line items from vendor de14faf5-0fe0-4b6c-8309-e58510b625fd in this invoice cover future periods (through 2020-02-14),2,1,169c9227-f76f-4389-820d-157a5ac3c22c,de14faf5-0fe0-4b6c-8309-e58510b625fd,139
2020-06-26,Line items from vendor 35c065e2-87fa-4c57-b0b8-c7843433b791 in this invoice cover future periods (through 2021-01-25),2,1,19f5d896-2fec-407f-bef5-0ffdf8ceb485,35c065e2-87fa-4c57-b0b8-c7843433b791,140
2019-09-30,Line items from vendor f6a663c1-5ea2-4f62-b673-2372383e0a6c in this invoice cover future periods (through 2020-09-30),2,1,0454ec9a-e05d-4dba-9e03-bcff3649dc98,f6a663c1-5ea2-4f62-b673-2372383e0a6c,141
2019-07-15,Line items from vendor de14faf5-0fe0-4b6c-8309-e58510b625fd in this invoice cover future periods (through 2020-02-14),2,1,17ad4be3-71f5-4b0d-bcb0-461d87f8d312,de14faf5-0fe0-4b6c-8309-e58510b625fd,142
2019-10-31,Line items from vendor f6a663c1-5ea2-4f62-b673-2372383e0a6c in this invoice cover future periods (through 2020-10-31),2,1,4c2a3ed7-37db-4fcb-84c9-ba166a1cc707,f6a663c1-5ea2-4f62-b673-2372383e0a6c,143
2020-05-21,Line items from vendor a5883740-aea5-4716-8f07-7b4765cb2385 in this invoice cover future periods (through 2021-05-23),2,1,3686318d-2bc4-4179-8b17-fd5f251b66f6,a5883740-aea5-4716-8f07-7b4765cb2385,144
2019-09-24,Line items from vendor 3629f0a6-158e-4027-92c7-26806c316bc2 in this invoice cover future periods (through 2020-04-30),2,1,243b5a71-1009-4803-9ba4-79c705f42c3e,3629f0a6-158e-4027-92c7-26806c316bc2,145
2019-12-19,Line items from vendor 8db7096a-752d-433f-a263-555b035c7836 in this invoice cover future periods (through 2021-01-30),2,1,28ac6036-8ad9-4d5b-969c-37b47b33c005,8db7096a-752d-433f-a263-555b035c7836,146
2020-03-19,Line items from vendor c753ab1a-cd7b-4968-9a25-0f0471b0c882 in this invoice cover future periods (through 2021-03-12),2,1,42087639-a01a-4547-944f-b16f53fe52e0,c753ab1a-cd7b-4968-9a25-0f0471b0c882,147
2020-05-01,Line items from vendor 21fb3f80-6e2a-4558-8395-92291c594060 in this invoice cover future periods (through 2020-07-31),2,1,5635ee65-4432-47c1-9f10-55a44d79272a,21fb3f80-6e2a-4558-8395-92291c594060,148
2019-12-01,Line items from vendor e7f597e5-0d7b-4192-a7d8-60d0b3b4115e in this invoice cover future periods (through 2020-03-31),2,1,78d8dd34-7d40-4dcd-9422-cb242bcb76ba,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e,149
2019-12-01,Line items from vendor e7f597e5-0d7b-4192-a7d8-60d0b3b4115e in this invoice cover future periods (through 2020-03-31),2,1,7910d83e-cf69-4b61-9f3e-3dba99cc6cb4,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e,150
2019-06-15,Line items from vendor de14faf5-0fe0-4b6c-8309-e58510b625fd in this invoice cover future periods (through 2020-02-14),2,1,7bee7601-62ae-4bb7-9ac5-49cab9d6f9f7,de14faf5-0fe0-4b6c-8309-e58510b625fd,151
2019-05-15,Line items from vendor de14faf5-0fe0-4b6c-8309-e58510b625fd in this invoice cover future periods (through 2020-02-14),2,1,7d15493b-d048-4b96-892c-aa1dc3c6ced1,de14faf5-0fe0-4b6c-8309-e58510b625fd,152
2019-09-01,Line items from vendor e7f597e5-0d7b-4192-a7d8-60d0b3b4115e in this invoice cover future periods (through 2019-12-31),2,1,7fdc5109-e668-476c-ad42-c309d6da6a16,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e,153
2019-12-01,Line items from vendor a96c5d60-7df0-4360-b714-02ef221e4bd0 in this invoice cover future periods (through 2020-06-30),2,1,90d81ad1-aa68-4178-b85b-fa49bf1ce7df,a96c5d60-7df0-4360-b714-02ef221e4bd0,154
2019-06-12,Line items from vendor e7f597e5-0d7b-4192-a7d8-60d0b3b4115e in this invoice cover future periods (through 2019-09-30),2,1,88c68599-3885-44e4-a86e-f04c6a67d01d,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e,155
2019-08-01,Line items from vendor 27184514-17c5-466d-9f68-e02253695bfa in this invoice cover future periods (through 2019-10-31),2,1,6b694a05-c771-44b6-bc06-d095053dbef8,27184514-17c5-466d-9f68-e02253695bfa,156
2019-05-01,Line items from vendor 5ffbef3b-340e-4cb2-b758-e7d0d16b70c8 in this invoice cover future periods (through 2020-04-05),2,1,2e5ea45c-cb47-4510-a91d-c5b358cc1b1f,5ffbef3b-340e-4cb2-b758-e7d0d16b70c8,157
2020-03-13,Line items from vendor c753ab1a-cd7b-4968-9a25-0f0471b0c882 in this invoice cover future periods (through 2021-03-12),2,1,9ca879e9-0802-4780-8927-0dc6ac8a9461,c753ab1a-cd7b-4968-9a25-0f0471b0c882,158
2018-11-21,Line items from vendor 3d2e310c-a166-42e6-a6d8-fe28f38acbd7 in this invoice cover future periods (through 2019-11-21),2,1,ac65785f-8d0b-48ee-beac-4a0873e03a3b,3d2e310c-a166-42e6-a6d8-fe28f38acbd7,159
2020-05-15,Line items from vendor 10f69fbc-678c-4af1-8894-4f176c2b276c in this invoice cover future periods (through 2020-08-14),2,1,ad18549c-3c82-46e6-8efe-df2af03666b1,10f69fbc-678c-4af1-8894-4f176c2b276c,160
2019-09-01,Line items from vendor e7f597e5-0d7b-4192-a7d8-60d0b3b4115e in this invoice cover future periods (through 2019-12-31),2,1,ae0753a7-5120-4d42-ba90-6410ebb19ba5,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e,161
2019-03-25,Line items from vendor e7f597e5-0d7b-4192-a7d8-60d0b3b4115e in this invoice cover future periods (through 2019-06-30),2,1,af77dd46-1ac3-414c-9aa6-c7a6e9f2dd7c,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e,162
2019-02-18,Line items from vendor 1d937e0f-683d-4958-9ebd-6c6156899afc in this invoice cover future periods (through 2019-08-16),2,1,b2238042-2cb1-473a-a5f1-1717fa2c72c2,1d937e0f-683d-4958-9ebd-6c6156899afc,163
2019-08-15,Line items from vendor de14faf5-0fe0-4b6c-8309-e58510b625fd in this invoice cover future periods (through 2020-02-14),2,1,b5ddb87f-344a-4366-96f2-807e41b44a7e,de14faf5-0fe0-4b6c-8309-e58510b625fd,164
2020-06-26,Line items from vendor c2718d64-1501-499a-81c0-31c84c551293 in this invoice cover future periods (through 2021-06-29),2,1,e4affcd2-135e-489f-ab4a-b7fe6dd271b9,c2718d64-1501-499a-81c0-31c84c551293,165
2019-06-30,Line items from vendor 6152f258-554d-4e4c-be58-1b47080b3e33 in this invoice cover future periods (through 2020-06-28),2,1,9fedc4c4-7ad7-4602-9dea-4d2acefaab06,6152f258-554d-4e4c-be58-1b47080b3e33,166
2019-05-01,Line items from vendor 3629f0a6-158e-4027-92c7-26806c316bc2 in this invoice cover future periods (through 2020-04-30),2,1,c517aa0a-9f83-4623-aa31-580145e12fec,3629f0a6-158e-4027-92c7-26806c316bc2,167
2018-04-30,Line items from vendor 3629f0a6-158e-4027-92c7-26806c316bc2 in this invoice cover future periods (through 2019-04-30),2,1,d3c1fc3b-8cf9-4aa4-b7f1-de4e4e4007b9,3629f0a6-158e-4027-92c7-26806c316bc2,168
2018-05-29,Line items from vendor f4fe1983-adde-416b-88d2-be837908b745 in this invoice cover future periods (through 2019-05-29),2,1,e00b39d4-286a-40a2-a14d-2c9ba9040ccc,f4fe1983-adde-416b-88d2-be837908b745,169
2020-07-22,Line items from vendor 29565c48-872e-4a2a-a582-00dcdac573a1 in this invoice cover future periods (through 2021-07-22),2,1,100360f5-49ff-4ba7-8d1e-a3b8c4e132a7,29565c48-872e-4a2a-a582-00dcdac573a1,170
2019-08-17,Line items from vendor 1d937e0f-683d-4958-9ebd-6c6156899afc in this invoice cover future periods (through 2020-08-16),2,1,55053ebb-bd16-407b-a5b4-b36242dec399,1d937e0f-683d-4958-9ebd-6c6156899afc,171
2019-05-15,Line items from vendor 10f69fbc-678c-4af1-8894-4f176c2b276c in this invoice cover future periods (through 2019-08-14),2,1,49507c1b-4756-402f-91d7-476ce19ae4b4,10f69fbc-678c-4af1-8894-4f176c2b276c,172
2019-11-03,Line items from vendor 7409fa50-fde9-4939-8efe-dc73cbd1e9c7 in this invoice cover future periods (through 2020-10-31),2,1,38387286-1034-4580-881b-b63be8b534a4,7409fa50-fde9-4939-8efe-dc73cbd1e9c7,173
2020-11-05,Line items from vendor 29565c48-872e-4a2a-a582-00dcdac573a1 in this invoice cover future periods (through 2021-07-22),2,1,3f7ee123-da31-4da6-9e4a-955036917a82,29565c48-872e-4a2a-a582-00dcdac573a1,174
2020-01-17,Line items from vendor 10eaea15-03c3-4d52-9120-9fa817ae4fd3 in this invoice cover future periods (through 2020-05-17),2,1,da040a6b-ecb3-4d1d-bf75-35df1dd9ecc0,10eaea15-03c3-4d52-9120-9fa817ae4fd3,175
2019-12-31,Line items from vendor da721a36-1290-4312-9d76-557c19c5736e in this invoice cover future periods (through 2020-07-07),2,1,27fcbe99-7ad8-4544-9359-9493b38fa203,da721a36-1290-4312-9d76-557c19c5736e,176
2019-11-17,Line items from vendor 10eaea15-03c3-4d52-9120-9fa817ae4fd3 in this invoice cover future periods (through 2020-05-16),2,1,bea0bb57-1e1b-4e4a-b2e1-e72a20ac50eb,10eaea15-03c3-4d52-9120-9fa817ae4fd3,177
2020-03-24,Line items from vendor 44ae301b-5ff0-4152-9481-9111527db8be in this invoice cover future periods (through 2021-02-28),2,1,db838ada-d50e-47e8-ba41-e675387babdc,44ae301b-5ff0-4152-9481-9111527db8be,178
2020-06-10,Line items from vendor 6152f258-554d-4e4c-be58-1b47080b3e33 in this invoice cover future periods (through 2021-06-28),2,1,829fe906-56e2-481e-9bb0-b27e75f16f15,6152f258-554d-4e4c-be58-1b47080b3e33,179
2020-10-08,Line items from vendor 1e71abd5-41e3-488d-bb1c-9e48f3790846 in this invoice cover future periods (through 2021-09-24),2,1,b92cd27b-2db5-4afa-a996-7b0c0f72b1f4,1e71abd5-41e3-488d-bb1c-9e48f3790846,180
2020-11-08,Line items from vendor 4fcbbc40-71cc-4aa8-84f2-32093f94bcb8 in this invoice cover future periods (through 2021-11-08),2,1,db1dece5-93b9-4bcf-b041-937542b91a44,4fcbbc40-71cc-4aa8-84f2-32093f94bcb8,181
2019-12-26,Line items from vendor da721a36-1290-4312-9d76-557c19c5736e in this invoice cover future periods (through 2020-07-07),2,1,bb3532a9-e04b-4efd-8069-47b31ef0d6f3,da721a36-1290-4312-9d76-557c19c5736e,182
2020-11-10,Line items from vendor 29565c48-872e-4a2a-a582-00dcdac573a1 in this invoice cover future periods (through 2021-07-22),2,1,6a9e1f8c-dc5d-473d-8c09-5a7e024634ad,29565c48-872e-4a2a-a582-00dcdac573a1,183
2019-12-18,Line items from vendor 10eaea15-03c3-4d52-9120-9fa817ae4fd3 in this invoice cover future periods (through 2020-05-16),2,1,bef21df4-f9b9-4b0d-bc17-364965285630,10eaea15-03c3-4d52-9120-9fa817ae4fd3,184
2019-11-19,Line items from vendor a7f1156a-1898-40e9-8e72-52eb1f1471ca in this invoice cover future periods (through 2020-11-18),2,1,816441c5-4c16-422c-a52d-254395d2e707,a7f1156a-1898-40e9-8e72-52eb1f1471ca,185
2020-05-26,Line items from vendor c4b2c8ac-abb0-4852-82d2-ea3eb66ef154 in this invoice cover future periods (through 2021-06-17),2,1,34667b54-f7dd-4374-805e-fd1a4b779d0f,c4b2c8ac-abb0-4852-82d2-ea3eb66ef154,186
2020-05-01,Line items from vendor a96c5d60-7df0-4360-b714-02ef221e4bd0 in this invoice cover future periods (through 2020-08-31),2,1,bc4071c4-d753-469d-b62f-cd92d2870e2d,a96c5d60-7df0-4360-b714-02ef221e4bd0,187
2020-04-01,Line items from vendor 44ae301b-5ff0-4152-9481-9111527db8be in this invoice cover future periods (through 2021-02-28),2,1,17b281e7-0f30-40c6-a2fd-1719c2568326,44ae301b-5ff0-4152-9481-9111527db8be,188
2020-01-15,Line items from vendor f63517f0-5734-4fec-a0b9-b31b5f5a1dfa in this invoice cover future periods (through 2021-01-14),2,1,5a32a719-3152-427b-a574-bd18422defb8,f63517f0-5734-4fec-a0b9-b31b5f5a1dfa,189
2020-08-17,Line items from vendor 10eaea15-03c3-4d52-9120-9fa817ae4fd3 in this invoice cover future periods (through 2021-05-17),2,1,a402e241-1b10-478c-9d0d-ed5fb5d283d5,10eaea15-03c3-4d52-9120-9fa817ae4fd3,190
2020-02-01,Line items from vendor a96c5d60-7df0-4360-b714-02ef221e4bd0 in this invoice cover future periods (through 2020-08-31),2,1,4a5704ab-d6a4-47f9-8a11-04ca3d20dac8,a96c5d60-7df0-4360-b714-02ef221e4bd0,191
2020-07-01,Line items from vendor 44ae301b-5ff0-4152-9481-9111527db8be in this invoice cover future periods (through 2021-02-28),2,1,8117ee79-1404-4622-b1be-1a1e88a595ff,44ae301b-5ff0-4152-9481-9111527db8be,192
2020-10-24,Line items from vendor cc0456d5-4005-4b17-9b7b-4723a4cdc078 in this invoice cover future periods (through 2021-02-22),2,1,5100f845-ec42-4f1f-9998-f80a734aa121,cc0456d5-4005-4b17-9b7b-4723a4cdc078,193
2020-07-21,Line items from vendor acf227bd-5e7b-45bc-84c9-f1cf959bd450 in this invoice cover future periods (through 2021-07-21),2,1,69ffc674-31c3-4bc8-8c39-a0e8af264db3,acf227bd-5e7b-45bc-84c9-f1cf959bd450,194
2020-07-09,Line items from vendor a96c5d60-7df0-4360-b714-02ef221e4bd0 in this invoice cover future periods (through 2021-06-30),2,1,be967e46-89fd-40f2-9711-442c7df7e426,a96c5d60-7df0-4360-b714-02ef221e4bd0,195
2020-02-14,Line items from vendor fea365d4-8012-4dfa-a1f8-76a281bcf61f in this invoice cover future periods (through 2021-02-14),2,1,c2266763-4a5b-4417-9845-7e0f1724c98e,fea365d4-8012-4dfa-a1f8-76a281bcf61f,196
2020-05-18,Line items from vendor 10eaea15-03c3-4d52-9120-9fa817ae4fd3 in this invoice cover future periods (through 2021-05-17),2,1,8e902c39-5f0b-4b2d-a313-8fee6ff55a71,10eaea15-03c3-4d52-9120-9fa817ae4fd3,197
2020-09-29,Line items from vendor 1e71abd5-41e3-488d-bb1c-9e48f3790846 in this invoice cover future periods (through 2021-09-24),2,1,b877adbc-6c31-4148-9347-b3c0cf05a7a5,1e71abd5-41e3-488d-bb1c-9e48f3790846,198
2020-10-30,Line items from vendor 3d2e310c-a166-42e6-a6d8-fe28f38acbd7 in this invoice cover future periods (through 2021-11-20),2,1,67078ec4-bfb2-4e94-bfd8-eab88d37ced3,3d2e310c-a166-42e6-a6d8-fe28f38acbd7,199
2020-08-17,Line items from vendor 1e71abd5-41e3-488d-bb1c-9e48f3790846 in this invoice cover future periods (through 2021-08-16),2,1,9eddf30a-fcba-47f2-9d61-12285d231f50,1e71abd5-41e3-488d-bb1c-9e48f3790846,200
2020-06-01,Line items from vendor e7f597e5-0d7b-4192-a7d8-60d0b3b4115e in this invoice cover future periods (through 2020-09-30),2,1,31698bb3-e14b-41ab-9714-48624ae109b7,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e,201
2020-06-30,Line items from vendor a96c5d60-7df0-4360-b714-02ef221e4bd0 in this invoice cover future periods (through 2021-06-30),2,1,eb3311ae-9cff-4ddc-a1e0-935c507d63f7,a96c5d60-7df0-4360-b714-02ef221e4bd0,202
2020-07-08,Line items from vendor c2718d64-1501-499a-81c0-31c84c551293 in this invoice cover future periods (through 2021-06-29),2,1,e22dd3bb-ac84-49c4-a29d-61a11968bfcb,c2718d64-1501-499a-81c0-31c84c551293,203
2019-03-20,Line items from vendor 1e71abd5-41e3-488d-bb1c-9e48f3790846 in this invoice cover future periods (through 2019-09-24),2,1,3b54e45a-20b9-49fb-93dd-d8317aa1d74f,1e71abd5-41e3-488d-bb1c-9e48f3790846,204
2020-10-29,Line items from vendor cc0456d5-4005-4b17-9b7b-4723a4cdc078 in this invoice cover future periods (through 2021-04-09),2,1,83b80f5e-c5c2-43a1-8c98-92c0440a21b9,cc0456d5-4005-4b17-9b7b-4723a4cdc078,205
2020-11-13,Line items from vendor 182d5da9-06c7-4df6-b88c-b31d7cdd249f in this invoice cover future periods (through 2021-11-11),2,1,346b6d5d-6726-43b2-ae31-d7312e19614e,182d5da9-06c7-4df6-b88c-b31d7cdd249f,206
2020-07-22,Line items from vendor da721a36-1290-4312-9d76-557c19c5736e in this invoice cover future periods (through 2021-07-07),2,1,9128256b-fa75-4f25-8b74-1a18a8c46282,da721a36-1290-4312-9d76-557c19c5736e,207
2020-05-15,Line items from vendor 3629f0a6-158e-4027-92c7-26806c316bc2 in this invoice cover future periods (through 2021-04-30),2,1,45845f82-06fe-4eb5-b18f-2709339b5b2e,3629f0a6-158e-4027-92c7-26806c316bc2,208
2018-10-31,Line items from vendor cbbee2fb-061a-40b0-ad51-94a8d286a0a4 in this invoice cover future periods (through 2019-09-30),2,1,abfcb3d9-75be-452a-8916-1e1a12fbb283,cbbee2fb-061a-40b0-ad51-94a8d286a0a4,209
2020-11-01,Line items from vendor 27184514-17c5-466d-9f68-e02253695bfa in this invoice cover future periods (through 2021-01-31),2,1,765a2e3f-c64c-4546-bb16-ea612cdb68a2,27184514-17c5-466d-9f68-e02253695bfa,210
2020-09-01,Line items from vendor a96c5d60-7df0-4360-b714-02ef221e4bd0 in this invoice cover future periods (through 2021-06-30),2,1,4de21599-b5a5-4bfe-858d-3d21e6647183,a96c5d60-7df0-4360-b714-02ef221e4bd0,211
2019-08-31,Line items from vendor 3629f0a6-158e-4027-92c7-26806c316bc2 in this invoice cover future periods (through 2020-04-30),2,1,4b26c1c0-8487-4215-9375-3999292cb51c,3629f0a6-158e-4027-92c7-26806c316bc2,212
2020-10-14,Line items from vendor bb88ba22-9eb6-43f4-81f2-4e166d38b429 in this invoice cover future periods (through 2021-11-02),2,1,ec6f7749-c5b5-4b85-a1cf-c32d1cf644f6,bb88ba22-9eb6-43f4-81f2-4e166d38b429,213
2020-08-04,Line items from vendor ecb100ed-3d01-4251-b872-b8ea8b3b05f2 in this invoice cover future periods (through 2021-08-03),2,1,4c9f59bc-bcfa-48d6-8e62-57afaa2fe1a9,ecb100ed-3d01-4251-b872-b8ea8b3b05f2,214
2020-08-06,Line items from vendor 17ef937f-5818-446d-957d-6debb35dfe3a in this invoice cover future periods (through 2021-09-04),2,1,c0c415b1-ad5f-45d6-ae36-e1e0af7fa6c9,17ef937f-5818-446d-957d-6debb35dfe3a,215
2020-08-01,Line items from vendor e7f597e5-0d7b-4192-a7d8-60d0b3b4115e in this invoice cover future periods (through 2020-10-31),2,1,63571cd7-04af-4cb2-955e-f9a504274577,e7f597e5-0d7b-4192-a7d8-60d0b3b4115e,216
2020-08-01,Line items from vendor 21fb3f80-6e2a-4558-8395-92291c594060 in this invoice cover future periods (through 2020-10-31),2,1,314123f7-9f43-4b42-904c-4d41d53b0416,21fb3f80-6e2a-4558-8395-92291c594060,217
2020-10-30,Line items from vendor cc0456d5-4005-4b17-9b7b-4723a4cdc078 in this invoice cover future periods (through 2021-04-12),2,1,0c33e2a7-1922-4dcc-87c9-1946b7fcef3e,cc0456d5-4005-4b17-9b7b-4723a4cdc078,218
2020-01-31,Line items from vendor 3868ba1e-df06-4cdf-8445-3ff788ef6085 in this invoice cover future periods (through 2020-05-19),2,1,1af7182d-50e6-4791-ad45-fd8b7c640f4a,3868ba1e-df06-4cdf-8445-3ff788ef6085,219
2020-06-30,Line items from vendor f51bef62-eaee-4469-a595-f5617240ffd7 in this invoice cover future periods (through 2021-07-11),2,1,5f049867-ad16-4c09-8b18-3a781115503b,f51bef62-eaee-4469-a595-f5617240ffd7,220
2020-07-08,Line items from vendor c2718d64-1501-499a-81c0-31c84c551293 in this invoice cover future periods (through 2021-06-29),2,1,32d7d553-3fca-4e0e-a305-5dcdeeccce3a,c2718d64-1501-499a-81c0-31c84c551293,221
2020-07-08,Line items from vendor c2718d64-1501-499a-81c0-31c84c551293 in this invoice cover future periods (through 2021-06-29),2,1,09cb4640-54f9-436c-bbb5-94068608ea57,c2718d64-1501-499a-81c0-31c84c551293,222
2020-07-31,Line items from vendor 3868ba1e-df06-4cdf-8445-3ff788ef6085 in this invoice cover future periods (through 2020-11-19),2,1,60b75cef-ae45-4b5b-a14d-f7d3c3f0d3db,3868ba1e-df06-4cdf-8445-3ff788ef6085,223
2020-04-07,Line items from vendor cc0456d5-4005-4b17-9b7b-4723a4cdc078 in this invoice cover future periods (through 2021-04-09),2,1,45307cb3-1ba3-4cba-9d17-9524a7a55e6d,cc0456d5-4005-4b17-9b7b-4723a4cdc078,224
2020-10-15,Line items from vendor cc0456d5-4005-4b17-9b7b-4723a4cdc078 in this invoice cover future periods (through 2021-04-12),2,1,802d4c7e-a9f7-478d-bcf4-95d77646f6c1,cc0456d5-4005-4b17-9b7b-4723a4cdc078,225
2020-09-28,Line items from vendor 0fe5f1a4-849a-4e7c-bb11-00e5e9d6cec0 in this invoice cover future periods (through 2021-09-24),2,1,370b8df5-b03d-48dc-8b1a-a16675ebcc1e,0fe5f1a4-849a-4e7c-bb11-00e5e9d6cec0,226
2020-11-15,Line items from vendor 37a1712d-f876-4282-9221-57b13e19dc9c in this invoice cover future periods (through 2021-02-14),2,1,263242f8-ce37-419a-adec-ac71ed8a1564,37a1712d-f876-4282-9221-57b13e19dc9c,227
2020-11-20,Line items from vendor 1e71abd5-41e3-488d-bb1c-9e48f3790846 in this invoice cover future periods (through 2021-07-24),2,1,48fa8cd4-8d93-4fa9-bcce-157a05007e81,1e71abd5-41e3-488d-bb1c-9e48f3790846,228
2020-09-30,Line items from vendor 2620e12d-28db-457b-98cd-2e9645aeb474 in this invoice cover future periods (through 2021-07-16),2,1,dc30bee5-30da-4ebd-ac70-e2da40d91e9c,2620e12d-28db-457b-98cd-2e9645aeb474,229
2019-12-23,Line items from vendor 9902c4c2-0232-461f-95be-4cca2af048e9 in this invoice cover future periods (through 2020-12-21),2,1,82628348-faac-4c6b-91c5-eea98a9bd7fb,9902c4c2-0232-461f-95be-4cca2af048e9,230
2020-06-22,Line items from vendor 5bf5e44e-fd30-44b7-8da3-19b228a47fef in this invoice cover future periods (through 2021-06-22),2,1,5152a3f8-7ac4-4c17-85a7-75800e964faa,5bf5e44e-fd30-44b7-8da3-19b228a47fef,231
2020-05-21,Line items from vendor e88017ef-b605-439f-b770-f69b4b4db327 in this invoice cover future periods (through 2021-05-15),2,1,53c05a71-7371-461a-8e8e-305db5efa44f,e88017ef-b605-439f-b770-f69b4b4db327,232
2020-03-30,Line items from vendor 89e07175-feef-43ea-a989-f96ad4d52fc5 in this invoice cover future periods (through 2021-03-28),2,1,679dcf8f-b85a-4fed-8a87-06011ee08090,89e07175-feef-43ea-a989-f96ad4d52fc5,233
